"id","author","authorRank","title","avg_rating","num_ratings","favBook","favAuthor","x","y","pathOrder"
800,"Amy A. Bartol",95,"Hidden Worlds","4.09",126,0,0,23.791,27.77,8
801,"J.D. Horn",96,"The Source","3.91",7682,0,0,1.75500000000001,32.6395,1
802,"J.D. Horn",96,"The Void","3.79",5062,0,0,15.9625,-18.6125,8
803,"J.D. Horn",96,"Jilo","4.08",904,0,0,-7.2065,8.21150000000001,5
804,"J.D. Horn",96,"Shivaree","3.65",212,0,0,-7.5395,9.0195,4
805,"J.D. Horn",96,"Pretty Enough to Catch Her","3.53",34,0,0,-23.806,-0.887500000000003,3
806,"J.D. Horn",96,"Phantasma: Stories","4.09",23,0,0,12.6325,2.8365,6
807,"J.D. Horn",96,"The Mammoth Book of Southern Gothic Romance","3.46",24,0,0,-19.909,22.002,2
808,"J.D. Horn",96,"Pitch","3.8",20,0,0,5.027,-7.965,7
809,"Lucy A. Snyder",97,"Spellbent","3.6",1398,0,0,2.568,0.590999999999994,5
810,"Lucy A. Snyder",97,"Hellbound Hearts","4.07",906,0,0,1.44,21.57,8
811,"Lucy A. Snyder",97,"Shotgun Sorceress","3.72",560,0,0,-19.4705,-20.768,2
812,"Lucy A. Snyder",97,"Switchblade Goddess","3.72",345,0,0,-22.6115,16.127,1
813,"Lucy A. Snyder",97,"Once Upon a Curse: Stories and Fairy Tales for Adult Readers","3.8",300,0,0,22.149,38.477,10
814,"Lucy A. Snyder",97,"The Best Horror of the Year Volume Five","3.74",264,0,0,-5.309,-43.976,3
815,"Lucy A. Snyder",97,"A Glimpse of Darkness","3.62",227,0,0,22.0715,11.1025,6
816,"Lucy A. Snyder",97,"Seize the Night: New Tales of Vampiric Terror","3.71",221,0,0,-0.0514999999999972,36.449,9
817,"Lucy A. Snyder",97,"Horror 101: The Way Forward","4.27",153,0,0,4.207,-24.957,4
818,"Lucy A. Snyder",97,"Dark Faith","3.97",159,0,0,8.842,17.171,7
819,"Kristine Kathryn Rusch",98,"The New Rebellion","3.42",5245,0,0,-0.790999999999997,35.0575,8
820,"Kristine Kathryn Rusch",98,"The Disappeared","3.75",1608,0,0,35.846,19.763,1
821,"Kristine Kathryn Rusch",98,"X-Men","4.04",1261,0,0,-6.321,-7.4955,4
822,"Kristine Kathryn Rusch",98,"Diving into the Wreck","3.5",1104,0,0,11.121,-19.008,3
823,"Kristine Kathryn Rusch",98,"Buried Deep","4.07",626,0,0,42.1225,-3.759,2
824,"Kristine Kathryn Rusch",98,"The Sacrifice","3.7",654,0,0,3.20750000000001,20.692,6
825,"Kristine Kathryn Rusch",98,"Paloma","4.11",563,0,0,-7.6635,9.99149999999999,5
826,"Kristine Kathryn Rusch",98,"Recovery Man","4.06",503,0,0,-1.2885,32.627,7
827,"Anton Strout",99,"Dead To Me","3.26",2444,0,0,41.8205,-2.0825,6
828,"Anton Strout",99,"Deader Still","3.75",1122,0,0,45.4345,-4.101,9
829,"Anton Strout",99,"Dead Matter","3.82",771,0,0,44.4605,1.794,8
830,"Anton Strout",99,"Alchemystic","3.16",745,0,0,2.0455,-1.6885,5
831,"Anton Strout",99,"Dead Waters","3.84",577,0,0,42.998,0.127500000000005,7
832,"Anton Strout",99,"Blackguards: Tales of Assassins, Mercenaries, and Rogues","3.9",333,0,0,-42.417,-3.4025,3
833,"Anton Strout",99,"Westward Weird","3.69",270,0,0,-29.139,-0.63,2
834,"Anton Strout",99,"A Girl's Guide to Guns and Monsters","3.34",229,0,0,-36.469,-15.7545,4
835,"Anton Strout",99,"The Modern Fae's Guide to Surviving Humanity","3.52",162,0,0,-1.491,45.669,1
836,"Joe Abercrombie",100,"The Blade Itself","4.12",94277,0,0,-18.598,-21.72,4
837,"Joe Abercrombie",100,"Before They Are Hanged","4.26",70322,0,0,42.4565,1.36950000000001,9
838,"Joe Abercrombie",100,"Last Argument of Kings","4.26",65072,0,0,-19.4705,-4.3945,2
839,"Joe Abercrombie",100,"Best Served Cold","4.15",34960,0,0,25.605,-31.722,8
840,"Joe Abercrombie",100,"The Heroes","4.25",26057,0,0,20.237,45.871,10
841,"Joe Abercrombie",100,"Half a King","3.99",26713,0,0,-15.0935,-17.3635,3
842,"Joe Abercrombie",100,"Red Country","4.26",20846,0,0,-31.2635,13.169,1
843,"Joe Abercrombie",100,"Half the World","4.21",15234,0,0,-7.855,-36.544,7
844,"Joe Abercrombie",100,"Half a War","4.01",10685,0,0,-24.887,-21.721,5
845,"Joe Abercrombie",100,"The First Law Trilogy","4.47",5051,0,0,-12.7375,-38.918,6
